,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant,maxstddetrended,maxda,tlyap,mind,maxm,KSpval
0,1007,0.13319613599588728,5.587628616935485,0.4645927547716434,0.014737985100895154,0.010562560313403888,2.423315353063089e-08,0.0033998926463702592,0.033517033864980214,101.26691994949867,4.54441550999677,3.696733690881372e-05,0.066631276900294
1,1021,0.1812621921559921,6.003998891265977,0.32731367655201354,0.010287317330517088,0.007410424026146115,5.8116029389304575e-09,0.002670294520382678,0.000168218276533434,1619.878453147654,6.145564566973264,3.920643739246495e-06,0.5287957655456448
2,1025,0.1536873024953472,5.794417899192298,0.3859845825057551,0.012357847800834315,0.008755846799658346,1.1706008606229499e-08,0.0019894531513363197,0.00010939341530432365,1130.2872486927997,5.40984421860901,1.0816680199309342e-06,0.04101034574542122
3,1041,0.12759662081566106,5.730233646052282,0.4944148209272689,0.01532442653718576,0.011150162378524836,2.9195336134549267e-08,0.0010306340019046675,0.0006364676509732618,1384696.9858057904,0.7659639120636463,2.2880251531420208e-06,8.813667689418526e-07
4,10518,0.14406385756465107,6.46584927648276,0.4315974868702609,0.013325153401317584,0.009608321036307522,1.6381410779438786e-08,0.0007263180173109763,1.509411540696925e-05,90912.79222986683,10.796477302588873,4.7626428052777896e-05,0.006504852254458446
5,1052,0.1663052528396172,5.1924550625272845,0.3682525552620953,0.01172083982463627,0.008295011552343653,9.448781552529758e-09,0.00464357355047496,0.0009053064063371042,290.3833478604828,2.4429369295481367,6.530528083397596e-05,0.36319895384167805
6,1107,0.14447715119443333,5.698337564499874,0.4309962860661905,0.013765372619021448,0.009809904766089431,1.8225597373096134e-08,0.0007520021290657319,5.8292938215132074e-05,29635.600648550986,9.125142201925927,2.21736921376747e-05,0.0007946417313054703
7,1120,0.15075387665610945,5.006299557277153,0.4100360907530127,0.01272984824914032,0.00944835279483461,1.4467214615566754e-08,0.0038549131157060122,0.00036136257446344356,882.333755947412,3.224899820844164,6.163737697164876e-06,0.4585797916571766
8,1124,0.1367007550654709,4.1691459852752075,0.4553160260076288,0.014081508510728237,0.010376763940616795,2.1348398789583902e-08,0.04098748193881707,0.006584713670432457,78.24420921558048,0.5183252317133775,5.411935843311667e-05,0.004257726233544893
9,1128,0.09107022434246302,5.2192216488944245,0.6781408775274611,0.02129780687279175,0.014862131726139153,1.0003968806968591e-07,0.0014546003853066307,0.0006318409497421513,76.3393929935289,1.0813790467815436,2.4264056590727694e-07,0.01622507819557466
10,1136,0.19103040377333494,5.101767956912906,0.32347180804019704,0.010231712716826515,0.007123277632690606,5.309082900279157e-09,0.009114069683365178,0.0010858303332638734,261.526418713023,1.9663704781543276,6.30205412980706e-05,0.6406050184621188
11,1137,0.09588830874234804,4.858953345374465,0.6490934201388979,0.02046538959067909,0.01435176484171669,8.621446451588278e-08,0.013803298657073807,0.0011853602018662144,55.40170193242467,1.3425436396145454,1.1241369255339631e-05,0.007873852459750528
12,1138,0.08157892623640699,6.153955782849628,0.8614469682231259,0.027020831439101552,0.019738791880960074,2.8449248569470274e-07,0.0026812584369377236,0.00015974514411332138,3543.4570852876686,2.730772207064672,4.2910713351746796e-06,1.7403235373809475e-05
13,1169,0.17219674010441566,5.149209158227786,0.3604463720672966,0.011154049580360198,0.007873024866229344,7.706772248087621e-09,0.0035378869929178253,5.088718278645211e-06,800.6620638158525,1.7755696008047734,3.5091070370460164e-05,0.14408243524623562
14,1174,0.2516073175070152,5.258133978540979,0.2376191634831997,0.007587361564582398,0.005335613687706261,1.6390273180264584e-09,0.004115965382790661,8.595627682147832e-06,729.3658883508888,2.602727953237977,2.668740649537087e-05,0.3935265460267513
15,1190,0.12439029527758268,5.3115171838923985,0.4834707809728158,0.014815918228505875,0.010942477571671027,2.6263596932717238e-08,0.0026088100316068136,0.00014120037400454062,68111.45132892817,13.467555922992279,9.354543032096168e-05,3.487962799001366e-14
16,1194,0.08192340577461611,5.650086315172738,0.9189184333978712,0.03039744676171005,0.02206145497187895,4.495350545455225e-07,0.0037575404621896873,0.0008489913253535474,467.5366391605355,1.1409104817103222,7.5392239596326e-06,3.270180172357199e-08
17,1197,0.17361889630588673,5.090331492380466,0.3536350314697065,0.010947147665281914,0.0077275283508620035,7.156045429563144e-09,0.0022113500180376204,6.223102725867079e-05,213.97574506530492,3.4595244111584744,5.8353199515375346e-05,0.5287957655456448
18,1,0.17691824515816593,5.477042716451607,0.35252424165732177,0.011180673166115098,0.007764265166606472,7.53445235675187e-09,0.013408240655342935,0.00029544722858891603,321.17918775853644,5.218946960573217,3.485789928918549e-05,0.15955408974378898
19,1204,0.16250633354367325,4.332254986692478,0.3852226602669793,0.01182281847185867,0.008688669302548654,1.0550073280303209e-08,0.002793273711655672,0.00018402519614779683,71.02236552507686,1.2838231223917709,1.4777589752031964e-06,0.6406050184621199
20,1206,0.10526883994197014,6.800931514546754,0.6325589010050895,0.02058053068713,0.014640604034022968,9.077598425085996e-08,0.0010346526161976643,0.00012679716515930404,120.29019757995236,1.9284825241886598,2.8759142278543563e-06,0.2773604907552379
21,12073,0.117882129325228,4.5274571662159335,0.5267114436370123,0.016867426164860568,0.011672358824909392,3.876488143654689e-08,0.003394078619335108,1.655490134688798e-05,471.0652582880012,2.577666641998047,8.889531161491393e-06,7.435011662000994e-07
22,1208,0.15027739806371085,4.979603110017663,0.42931378360271816,0.013431295479954966,0.00934818412763925,1.5766433745575648e-08,0.0177923770775451,0.004714847610330809,579.9677776631528,3.4427920786965336,3.024776093681713e-05,0.28157331258093465
