,ID,Mean,Sigma,betaouter,nearpair,betanear,betafar,numfixedpointsnear,jnear,knear,strengthnear,C_AMDnear,EMcrossnear,numfixedpointsfar,jfar,kfar,strengthfar,C_AMDfar,EMcrossfar,numfixedpointsouter,jouter,kouter,strengthouter,C_AMDouter,EMcrossouter,unstableinNorbits,tlyap,megno,EMmednear,EMmaxnear,EMslopenear,EMrollingstdnear,Zcommednear,Zsepouternear,ZfreeICnear,ZfreeOCnear,Zfreenear,Zstarmednear,Zstarstdnear,Zstarslopenear,EMmedfar,EMmaxfar,EMslopefar,EMrollingstdfar,Zcommedfar,Zsepouterfar,ZfreeICfar,ZfreeOCfar,Zfreefar,Zstarmedfar,Zstarstdfar,Zstarslopefar,EMmedouter,EMmaxouter,EMslopeouter,EMrollingstdouter,Zcommedouter,Zsepouterouter,ZfreeICouter,ZfreeOCouter,Zfreeouter,Zstarmedouter,Zstarstdouter,Zstarslopeouter,EPslopenear,testnear,EPslopefar,testfar,EPslopeouter,testouter,EMslopemax,EMrollingstdmax,EPslopemax,KSpval,AMDerr
182,182,4.522281256601652,0.28640231126813626,25.831105879121704,23,4.652845485386621,16.01405007455928,3.0,8.0,1.0,0.08107350790013017,40.16548771720184,0.09101370296497079,3.0,5.0,2.0,0.017275261562155284,1.1186559169195887,0.3659308284551813,,,,,2.4241596200671016,0.49024925114689766,False,434.46472539260986,22.634827685152192,0.35635903844875516,0.5151707496368612,-0.13839124043548498,0.05064518419745967,0.06133517403882086,0.4656846325529236,1.4175633023499312,,,,0.12423469802684572,,0.7038212691199929,0.7341251418659434,0.05283683085317115,0.0045980439043047435,0.12203850903639055,0.6847888807684323,0.99150121452164,,,,0.01867479596404773,,0.4835835175436963,0.5523840983369589,-0.017237023608582435,0.006442056224547127,,,,,,,,,-0.03297352106448036,3.2898087372018128,-0.011749835737745046,4.1084867798717,0.012153205072387546,0.992958809047618,0.05283683085317115,0.0045980439043047435,-0.011749835737745046,0.000373312162128721,0.020993821851426703
187,187,6.330813668568889,0.4812269044347402,84.11098814787803,12,8.518749490000713,13.679221288335098,3.0,7.0,2.0,0.1997452554050471,10.550614753674168,0.25320582051193946,3.0,5.0,2.0,5.865106332845829,9.404722551447577,0.4057369986221478,,,,,5.2739680165318426,0.7616777887822599,False,10000.0,2.0006351471256214,0.6629829464575188,0.7288717222682521,0.34582920956894714,0.010133520180199366,0.11132848810301402,0.4280558961764011,,0.9253618363321863,,,0.11813156805761567,,0.4039027479220746,0.5005450231220642,0.15364084197719166,0.0012336695760796594,0.09370369609713416,0.49286442640065,,,0.046145946107765345,0.49122188655914467,0.02307347313762798,0.03889862645074314,0.32408378926130577,0.38346168656396795,0.12451273267029678,0.005611486645765223,,,,,,,,,0.0013314587110736138,2.4067592449428252,-0.007332029592372082,2.9884864488740983,0.06021145296936436,2.5509419982889865,0.34582920956894714,0.010133520180199366,0.0013314587110736138,0.0008097301144065643,0.0014095594821831054
188,188,5.071564410478039,0.7441403390436241,20.51695273393926,23,2.8503550927995422,4.475320879659655,3.0,7.0,1.0,0.6433060792566768,12.042138951009429,0.10908806160574237,1.0,5.0,1.0,0.04789101749403547,0.927332098919576,0.17340129554796377,3.0,3.0,1.0,0.019840537752124115,2.4252252154074347,0.30140536836495796,False,683.2782136941485,15.692857027112902,0.36385458452643826,0.42983156293683744,-0.0010047606506804892,0.06589602069416176,0.029846837455569188,0.49968708675690837,,,0.201868292611442,0.380513886537862,0.029198999691109367,-0.0022913034232290744,0.20323884890742847,0.24873458828266504,-0.0058102666243078195,0.07079363385037749,0.03321904442296332,,,,,0.023573647171860664,0.09640727949620045,-5.7315066073443435e-06,0.1734639680503125,0.28626817102232416,-0.0015705215620226338,0.2453153280395718,0.041762082616086826,0.2005132151554808,,,1.8646630436354827,0.24506466564830676,0.19360254247977815,-3.545367855004628e-05,0.00033655597809084166,2.462825851630265,0.00012349329367668133,2.8080516914390974,-0.003976160362990357,3.084063437350885,-0.0010047606506804892,0.06589602069416176,0.00033655597809084166,2.937295067799962e-05,0.006426996617855653
192,192,5.060125284466911,0.2252229615066167,18.97277682767137,23,3.982765141771563,16.872802773653106,3.0,35.0,2.0,0.19369255133157026,72.72733067241825,0.04004294744533737,1.0,4.0,1.0,0.013727421227815265,2.878153508800565,0.22831952642825792,3.0,3.0,1.0,0.011225785307021063,0.5354971704212699,0.27750506067110636,False,201.43547033128272,42.56262075727812,0.29212693438573145,0.39977966083169436,0.31390954675642785,0.01645033261320025,0.005615334023542742,0.14510468281079414,,0.8186841370992477,,,0.33645519846672495,,0.2868201876248313,0.29799164965560493,0.012080317134807665,0.0026653156348128747,0.06609970085203917,,,,,0.004723155734509294,1.6718243567082778,0.017758071253247614,0.24340049379085063,0.245081283685341,-0.005430850656151976,0.0010560783852361496,0.05542693827777825,0.43404254505774964,0.5322889159348775,,,,0.0017550139370079594,,0.009857683049548791,2.9445090413034256,-0.0007242269776826867,2.953675063534612,-0.00034276581254042375,0.18093856828911947,0.31390954675642785,0.01645033261320025,0.009857683049548791,0.0034136307392505553,0.0007816922669392404
194,194,5.25070621134512,0.4660943839128377,12.132910782083286,23,8.103918636607077,6.56727046337153,3.0,8.0,1.0,0.055452644019952375,0.5743130035774846,0.0917907570690923,3.0,8.0,1.0,0.9487673824720578,0.6235921145266586,0.0932723709954197,3.0,4.0,1.0,0.0068040229548938045,0.02078822979548751,0.19362466961181082,False,446.449970071173,21.329394827274363,0.21735630904429504,0.38714612220877115,0.220072652807334,0.07405176393031666,0.008763666474174436,0.2841110147961579,1.7001736476360918,,,,0.4002148164028026,,0.1899440503351102,0.3155077984907715,0.10139639174936449,0.09143073906746754,0.00837340128993232,0.19936668097426394,,,0.6530766221924204,0.2063239673373178,0.19933066534989105,0.09543968888085935,0.05483838645351635,0.0646830134374508,-0.012952430498447172,0.013422572206124406,0.007098714579452719,0.3612343536801936,0.19799161432041562,,,,0.00289833177947479,,0.004392731742257067,3.093391288387823,-0.0033291344040015493,3.494478550911044,-9.413522680197409e-05,0.48049883869652976,0.220072652807334,0.07405176393031666,0.004392731742257067,0.03264195164443271,0.10914463393604583
195,195,4.915765418286598,0.34897958355814696,16.668472609981116,23,5.112707136188153,6.4398179821629755,3.0,4.0,1.0,0.6537234085046066,1.5363073328102825,0.21367963425789827,3.0,7.0,2.0,0.36604267093443227,2.1411453849918898,0.252292814482881,,,,,0.710709240067568,0.519882285065377,False,1291.6967546254525,7.798522498556996,0.37307330209292566,0.46417122631143265,0.028155426065190805,0.03295155374064903,0.07704036954458611,0.4465173236303202,,,0.17729840143237502,0.37926639840670495,0.04230905967821626,0.027273367987311902,0.2540493229167559,0.3748441487099459,0.036644078730766486,0.04683824247664592,0.09631367738524366,0.18840174737109233,,0.21730257586781557,,,0.3942405957488223,,0.1647399815371342,0.27985398809373346,-0.027243479058493857,0.06885363740706159,,,,,,,,,0.004450690942638325,2.4833374260218397,-0.002075088704515594,2.217300188624371,-0.009080828324048907,1.314773584551399,0.036644078730766486,0.04683824247664592,0.004450690942638325,0.10629177180942236,0.02539008434388261
197,197,6.261665242322335,0.45537558365407704,16.75104549486884,23,2.5961359247827835,16.557433702553386,3.0,21.0,2.0,0.07997370921650221,1.0548054681833874,0.06931307765619925,3.0,5.0,2.0,0.01270653836447829,0.05892448216416243,0.40025867786619107,,,,,0.01426533328162344,0.49731491634389724,False,1706.1059182429644,8.082683910706566,0.08810713685458581,0.12648363776728463,0.0021936710634613177,0.2668281680719039,0.017621602978393415,0.15125819158176917,,,0.6509139685193894,0.07101526802636572,0.30180683032088845,-0.04028151841802611,0.04821860023659748,0.06158368028569086,0.000591775596593168,0.1728822422951605,0.007186664304675289,0.13883611198835702,0.592901205038116,,,,0.03592153980415474,,0.034897933868506016,0.03868749113238389,0.0006523717245414711,0.04487209566696034,,,,,,,,,-0.0021276295829601452,3.338631390276976,0.0066896713584264226,1.3017868665691055,0.0008236815721070741,3.2099742337903465,0.0021936710634613177,0.2668281680719039,0.0066896713584264226,0.7613652067734031,0.010746064612874624
200,200,4.1073604008258435,0.3474534619499972,8.387059576909989,12,3.843477841826872,3.7774593905656557,3.0,6.0,1.0,0.09487723532614815,72.64301661797096,0.13691942575783383,3.0,9.0,2.0,0.5169841812148596,0.25284561317122584,0.18365130796782883,1.0,3.0,1.0,0.02918342812822573,11.08411353878993,0.3457161653522929,False,69.56338030673625,128.08845738968114,0.5870906809807773,1.2581842298912407,0.01792864477291308,0.08392009893001207,0.03807682410218016,0.5513980113924986,,,1.8531003434857014,0.2682894642989015,0.9767050781482239,-0.16119780083878915,0.1832778643014113,0.34976061510521367,0.015371189677954953,0.15986794542131966,0.029893935133883866,0.35049015250364907,1.5231678823952512,,,,0.4148120986702448,,0.2470040851258802,0.4838584085888711,-0.01961648318622205,0.07036056695120517,0.03401686080605414,,,,,0.00303960605553777,0.6901671308460376,-0.0037587696935017776,0.00021209233881123036,3.1709140307462165,-0.0016748718909284227,2.617387089077822,-0.0033995056357820877,2.350969802811539,0.01792864477291308,0.08392009893001207,0.00021209233881123036,0.21843248443050312,0.09785214921259786
201,201,4.036770651203739,0.6381140172896794,20.797277989880723,12,2.8564323261957467,15.684076184589564,3.0,21.0,2.0,0.14685590954240443,7.208755953809312,0.06872786987215826,,,,,0.05712635525770868,0.4948048079525797,1.0,2.0,1.0,0.13727245795165885,0.09059035219863906,0.5975395582778211,False,,,1.3434930389920983,1.7628119253657515,1.507308430422824,0.028357279055007716,0.04862534759425018,0.2648624437963178,,0.05279305593553132,,,0.3653087171943394,,0.11412535228316797,0.15659929030739778,0.04123964327173434,0.010822366051816613,,,,,,,,,0.10679484508117172,0.2310522028230013,0.033949020565110816,0.03261016274441484,0.011816224804776338,,,,,0.000511962481364126,26.986227999418883,-0.02352160977900144,-0.005124647015048645,3.398210612020282,0.007296516769368983,4.021042375067955,0.006621215126925627,1.2569060372469096,1.507308430422824,0.028357279055007716,0.007296516769368983,0.04667764677246212,0.3172545779398312
202,202,5.151923664114414,0.3513591944146624,25.632844669978457,23,5.712775830102743,16.87995913785015,3.0,3.0,1.0,0.10088985876491302,1.3880451303703116,0.28229916364163277,1.0,2.0,1.0,0.09782032612379689,8.400621844023233,0.6178609962531749,3.0,3.0,2.0,0.07919482386426786,1.9366973767823672,1.074581802383865,False,189.56116675767666,51.78897844308017,0.3962720461264414,0.47801304127722316,-0.052452620462214786,0.026043503856371105,0.13905476459094318,0.6178954947525682,1.0101807921477701,,,,0.06711051180914329,,0.14247698857373603,0.1867593701060503,0.03366722317002392,0.023023003872075003,0.22749882765645563,,,,,0.004630187835037672,5.12127980742369,0.0485238513788799,0.05136313391498014,0.08530397629654887,-0.028834053469624296,0.026330410227148215,0.19463308969702675,0.11405289464255444,1.0218877054660847,,,,0.17593358146641128,,0.006090678311520025,1.5476013772389874,0.042787494510866185,0.46556825561952414,-0.024819842222462585,2.824196073137659,0.03366722317002392,0.023023003872075003,0.042787494510866185,0.35990286596479876,0.03086231396827365
203,204,6.357869632397966,0.2518772842865814,11.93431283361322,23,3.8501352163662164,4.438773439462811,3.0,11.0,1.0,0.15595715785571823,0.0882683993091404,0.06606524171389662,3.0,10.0,1.0,0.13926812928569735,0.15150378880480123,0.07230296970354125,3.0,11.0,2.0,0.022912471430610853,0.05046398503289017,0.14314492458753486,False,10000.0,2.0553745016726968,0.1880477689519347,0.2467346365239401,-0.004732054964104973,0.13498610332649583,0.003558053567250843,0.25750290383190566,,,0.3245676329163628,0.19307442317055418,0.05523940705762918,-0.004409882403859936,0.1672310080596181,0.2377620253147706,-0.0012543940574732825,0.18009732135384127,0.004454552109569512,0.2570831526900747,,,0.4527669183962146,0.16552230494016879,0.1313986844563663,-0.0009688539977773378,0.032636464557200706,0.07703673273339048,0.00286907566846818,0.2758897114270115,0.00948972269213301,0.031840409648708524,,0.02594448641378075,,,,,-7.713928931060218e-05,2.955307443256913,0.00010845085642116824,2.507086739915383,-0.00027257626074039104,3.4308200088646807,-0.0012543940574732825,0.18009732135384127,0.00010845085642116824,0.4031026070200811,0.3204420418008715
204,205,4.966082647125635,1.0263568894289137,37.46007840584246,23,2.9345057328010244,20.11489689826219,3.0,9.0,1.0,0.05915123230899407,0.14546922385313144,0.07827164675752006,,,,,0.031100662696419347,0.4995985988349835,1.0,2.0,1.0,0.014215854436195403,0.023430182678019572,0.6169746506410674,False,,,2.9497537082716114,3.7151711410831636,2.639248920043967,0.01326751288796064,0.006392120319522562,0.5099646438448585,,0.5440546376920463,,,0.327882032203873,,0.11233130631666557,0.1357448891697102,0.10081312869035766,0.010547390191322297,,,,,,,,,0.2831502326421579,0.36174915682499365,0.2511553290492896,0.014105476879923019,0.23283032890371436,,,,,2.3107238972522727e-05,1.131194341690466,-5.286060734266519e-05,0.004718967285338246,3.7754561635166772,0.03161427218205968,3.8461341580322093,0.1589185798668541,3.7752058133241504,2.639248920043967,0.01326751288796064,0.03161427218205968,0.027130694162290005,113.42068738042758
205,206,4.633188336962987,0.4527488470096792,9.874503696911379,23,2.5190823147607113,13.177386529809628,3.0,13.0,1.0,2.319494457707822,1.3859839561797371,0.05502610055124653,3.0,5.0,1.0,0.009786137198258564,0.8388512224283704,0.14725868919122018,3.0,4.0,1.0,0.1501998110550121,0.31152687784240224,0.21038786118094754,False,1286.4572034217629,8.890892027013113,0.7895394957751966,0.8566866939899688,-0.005300377552948609,0.01310201064707708,0.0106933237448771,0.8543796436538255,,,0.12312363068008354,0.7773823063923095,0.04245341500437329,-0.004783731493618673,0.33870810687933683,0.4875165037355937,-0.03170781026137038,0.04058896522741396,0.03466756515094617,0.4930403700698231,1.0553190488319963,,,,0.13109404232662575,,0.09558913776677658,0.2386827351023581,0.013977653430526737,0.13177445760587522,0.012471373014476358,0.13580181387017484,,,0.55709625568841,0.0952939942658477,0.5586698762973044,0.004867501447556626,-0.00021538440628198028,0.3330342512928388,0.0017292402226661055,0.8569848777847145,0.00014426314371785272,3.2525864945588396,-0.005300377552948609,0.01310201064707708,0.0017292402226661055,0.012432141728521395,0.06403700246148905
206,210,5.456897399393247,0.7462321377497372,14.931074031959467,23,3.742533947030496,12.799459214387742,3.0,6.0,1.0,1.4837053722605145,1.8856928763631466,0.12904087463226374,3.0,3.0,1.0,0.26970080712455646,1.784951376702634,0.30461665909724855,,,,,0.6333605607236477,0.47296553384697937,False,968.554729991919,11.117100706231321,0.727833302157799,0.8035594020153681,-0.007980258910529784,0.016219430769924603,0.03440564780398135,0.7624335084141256,,,0.14206886904078186,0.7161732227759511,0.031766615513662624,-0.007554026945740639,0.8004405934483723,1.0305066544144226,-0.04234586654506471,0.015326991221959047,0.0992850968339046,0.8117283262135374,1.2382720864847467,,,,0.2437394684166673,,0.5057124047068201,0.5816553736588707,0.054076798467513974,0.008726622368082748,,,,,,,,,0.007205049059080038,3.1869060406292418,0.0002644193195928069,0.62603208781164,-0.009159737982810383,3.8504624536527268,-0.007980258910529784,0.016219430769924603,0.007205049059080038,0.01490529041125019,0.05165231785288583
207,211,5.6421708010835125,0.3999899578275207,16.93101982631268,12,5.646224975129617,11.323479646492702,3.0,4.0,1.0,0.2003801539617337,0.9058239421703677,0.20484003836709763,2.0,5.0,2.0,1.0972843690653302,0.20226884880950866,0.40575011833071634,,,,,0.054646805255288346,0.6937040265041323,False,4990.220921323997,3.9776306886488366,0.576900178266033,0.6832711029355494,0.04328029038476972,0.04634220787935993,0.021543318145078254,0.6373121098900383,,,0.5075269554411725,0.5953579734867529,0.036297604528868085,0.03412639377604715,0.25461482958496073,0.37331501597351197,-0.0016536713016349718,0.043841242735212095,0.058802415076415836,0.0357518507335601,,0.6983312406752828,,,0.3165780986575727,,0.07360374139689202,0.11731578143427003,-0.02378053083079534,0.02781177625080413,,,,,,,,,0.008211943273314468,2.7447449368691954,-0.007426576528483487,0.8603386407052366,0.010579526390790118,3.2442308373145328,0.04328029038476972,0.04634220787935993,0.008211943273314468,0.1237816725256176,0.20225366585398624
208,213,5.2929438514809215,0.4533966563901825,21.380727849512226,23,4.827425514192976,17.038914528148087,3.0,35.0,2.0,0.07344877554103252,20.36712276358571,0.04010531991074901,1.0,4.0,1.0,0.004888763234460519,0.18211280046946698,0.24452036100781993,3.0,3.0,1.0,0.017074499893314367,0.4825206905041514,0.2944322482214794,False,170.16612795980473,67.81061889100772,0.39971165981759615,0.5761218542699451,-0.07036816981973675,0.032662606439399756,0.003120199791641824,0.4778359259397014,1.336289195615868,,,,0.06710381334398449,,0.13195697185457375,0.14590977705098254,0.0063441235632618175,0.003974723969944123,0.028663324910343898,,,,,0.0002763414311827765,0.02574160908008884,-5.6924693607865615e-06,0.10301490463890398,0.15703721851553495,-0.020951290015825356,0.015064246854588596,0.03193396391632553,0.2923420603933419,0.5671989438425182,,,,0.05642694508709314,,-0.0038545057531374173,5.500849937150175,-0.0002548867691795172,3.2741455235115007,0.0004559819754173737,0.04878864460704513,0.0063441235632618175,0.003974723969944123,-0.0002548867691795172,0.35990286596479876,0.01198213768433353
209,214,6.626869785644707,0.370904008515279,15.470125927661451,23,6.5083740243627455,8.607212683953192,3.0,7.0,2.0,0.2609687807112651,0.4782558275989935,0.25176086198662406,3.0,3.0,1.0,0.6269533458232551,0.46036394927382635,0.31243606376804384,1.0,2.0,1.0,0.04900993788963332,0.0748019436348192,0.6428560984846184,False,362.4543302401258,28.710370218093825,0.19335267218840785,0.35253374196641557,-0.017882023366151623,0.07862097110690486,0.04495725058945589,0.07446540765256,,0.06724163924386858,,,0.49034337349350743,,0.22586005223202338,0.31670797259781597,0.009954597898414116,0.06424854457270805,0.03886088967715656,0.24848980978094212,,,0.3280110974917828,0.2338661336410786,0.13368603352230962,0.005905072542626514,0.04645199939896659,0.08738521565471367,0.001551655339839466,0.06673655499698783,0.050722923243307114,,,,,0.001783060009678113,0.055886940704368525,-0.00013369000217148148,-0.006022908545299347,0.577598557355551,0.018487433063997104,2.1860121216705375,0.0009025530030532769,3.4597725526691137,0.009954597898414116,0.06424854457270805,0.018487433063997104,0.7613652067734002,0.15355186650012573
210,216,5.497235271924254,0.7975022366825985,40.14600977417742,12,4.8799732098868365,33.85408194428121,3.0,14.0,1.0,0.03870454673260419,18.126883437722153,0.049594942397543695,,,,,0.07896880871529824,0.5121872078647556,3.0,2.0,1.0,2.5932412588589506,0.09991463837222496,0.5871840453331105,False,52.259721565671605,167.5226929087816,0.7420321351689378,0.9487626246980688,0.27118582756979526,0.029598580501329613,0.010498820425533633,0.6006497478334774,,0.702202701431824,,,0.0557794213182757,,0.07557231251957072,0.10068453560923563,-0.015122729335533543,0.009357924183251841,,,,,,,,,0.08482467385422146,0.11185671822026197,0.032539605875856206,0.014366340455296393,0.0393422059691643,0.1081582423385143,1.2370553392368935,,,,28.856706838486776,,0.003077233111709161,3.6191106435663953,0.0013097534656519626,2.0328918066438195,-0.0012918441326380068,2.1632152816191144,0.27118582756979526,0.029598580501329613,0.003077233111709161,0.04562213124469334,0.009423335401397202
213,220,4.721389960168692,0.5771363534334908,18.93129862758002,23,3.846017527784332,4.248024473898863,3.0,9.0,1.0,0.12159214226111119,5.371583773267874,0.08340560314669446,3.0,8.0,1.0,0.29539705092389074,0.9575498737932824,0.09386158698568559,3.0,9.0,2.0,0.0159126289767163,1.5082334526815633,0.18509577240722708,False,,,1.311579761439471,1.8935474369507115,0.8313805957316244,0.03868355881188847,0.018686535240063862,0.5585249190873117,,0.12909899289131146,,,0.34441825324725595,,0.4383196950377428,0.6925529940485624,0.09082642157369211,0.07621904073823975,0.02048128310985285,0.4656477168425049,,,0.874266231134201,0.41525617267315956,0.048656401258251665,0.004540466925302278,0.5436441362671823,1.0788625346074916,0.2701805562853667,0.054183030846020844,0.040640000959897005,0.38237968936477107,,0.06910897599120149,,,1.0316231525860005,,-0.00025090408618533316,0.7431711879640849,-0.00027277261447919437,5.810411302304111,0.016938918345960802,0.2959197311813239,0.8313805957316244,0.03868355881188847,-0.00025090408618533316,0.6019152823234257,0.5282008393275565
214,221,4.269606072079918,0.6405413638907537,13.141520010260992,23,2.5260719896008204,13.795622684641442,3.0,28.0,1.0,0.042974442451525305,16.46899995660745,0.02426134378241425,1.0,8.0,1.0,0.0022429541069496368,1.7968825491063987,0.09893813987084013,3.0,6.0,1.0,0.01131066459568,0.7010702858332823,0.12559985587785344,False,,,0.4132842854831063,0.788493404338791,-0.13619913784913848,0.06775205454663266,0.008930688384644421,0.4253477906853389,,,3.1160466325513725,0.48401760897148743,0.15815401995565562,0.03163103689235352,0.061170677412431054,0.1567847925599549,0.08453331136877651,0.08742888310441742,0.0038882339265454893,,,,,0.00036989950081669804,14.95745581151346,-0.00033512008086775564,0.085369171414839,0.1086698571318672,-0.015673148542530754,0.016819559456388827,0.009087345015950819,0.23168673231255799,0.5852938094417512,,,,0.07392230227668,,-0.00027384702319058836,2.1260745476972707,0.001006966765211897,3.1235610516136614,-0.0007349010638588194,1.4508381497476595,0.08453331136877651,0.08742888310441742,0.001006966765211897,0.4492545062704543,0.0221267625956653
215,222,3.875382565396027,0.44610025768984185,10.805157872869508,23,3.156771555928197,5.212089846694381,3.0,5.0,1.0,0.08623506132475356,0.4953183001778499,0.14919591996114487,1.0,4.0,1.0,0.022950532518328116,0.21576303175721423,0.24344048512028357,1.0,5.0,2.0,0.01114325080191102,0.11147229156153649,0.42895673221473657,True,51.15084000434147,59.674284411971996,0.7953376129443629,1.3534020847187211,0.8888914813223897,0.11193502763200866,0.0160416030217474,0.5321246814515765,,0.28288472659266534,,,0.3333282023371086,,0.1342148397007858,0.6548153094191534,0.3257072402564848,0.3256579544630507,0.03350120373007095,,,,,0.10593924053318492,1.4288009971617328,0.4562832034896153,0.28649530786970856,0.5485903253189752,0.3909312067088273,0.09149048770393148,0.03777723450488376,,,,,,,,0.015514386115292236,3.540115798019991,0.02941343604210627,4.472324638826128,0.03778866086360053,2.9229701535954513,0.8888914813223897,0.11193502763200866,0.02941343604210627,0.04667764677246189,4.580598070899814
217,226,6.870920881629538,0.3984527265919505,14.671339978053552,23,7.602836638710324,11.777792195395259,3.0,23.0,2.0,0.04037918560773504,19.302186983832417,0.06221171549457786,1.0,3.0,1.0,0.03279829027820575,0.944354953438282,0.32802604671277535,1.0,5.0,2.0,0.006730749840411507,0.1703124061367999,0.4106448253002595,False,10000.0,2.000090664919226,0.40178426717921123,0.43870105851897173,-0.13423255866291806,0.025725417656284676,0.00745550037494296,0.4155883761832922,,,0.29841309021474655,0.39237319251783065,0.12588149514399213,-0.13691360042442935,0.08188752612865224,0.08907454223193895,-0.01811968708103122,0.023547613588046096,0.010066377011558495,,,,,0.0035465095817998385,0.02752551271532124,-0.0002007578505398913,0.00997989180325367,0.023169502696125697,-0.01575434753925501,0.02492562022149779,0.010085319027176205,,,,,,,,0.011774420017081533,0.923372808814104,-0.00015659401161797888,0.8510142969731788,-6.548699193181317e-05,0.12126772656731866,-0.01811968708103122,0.023547613588046096,0.011774420017081533,0.9307144002524205,7.165085551395779e-05
218,228,3.549211874431939,0.17409108165989332,12.436834568420178,23,2.714792237378143,9.596323883756764,3.0,14.0,1.0,0.5153447577487223,3.9465487773134384,0.050838111767947475,3.0,4.0,1.0,0.07299757625000788,0.19234423335144168,0.2173458450861309,3.0,3.0,1.0,0.01447584508700944,0.132172659956256,0.2792334092188661,True,233.7904004922298,26.65646788810392,0.4523082090760646,1.2172779420065638,0.23049312534403474,0.06804780157360131,0.03710834457600889,0.5185426366006892,,,2.181688154155638,0.43719068986404264,0.222110323962224,-0.056988677259869516,0.19434721500998892,0.35034548983779995,0.01877700417702626,0.04966484694416329,0.01389093648115717,0.21002260450585106,,,1.4419360898295093,0.12944137759537253,0.6277528315952875,0.10579964206608833,0.14383855225719216,0.21713190122646933,0.010872588615027887,0.053422411359255295,0.013368388387079787,0.3913702119039511,0.6780248255138611,,,,0.08429665755947724,,-0.006430504182332559,6.3770816224187055,0.005732086721966592,6.148279644537513,0.007256638960922942,0.11022440408217031,0.23049312534403474,0.06804780157360131,0.005732086721966592,5.088268557767811e-20,0.4215933992237183
220,235,6.6951790970509295,0.3747742270347968,21.09181629771839,12,6.426650574505625,9.547458375645048,3.0,9.0,2.0,2.1744695659058224,1.1114156753301228,0.18253781535094865,1.0,3.0,1.0,0.04235111903230076,0.08029529561772772,0.3205421534895272,3.0,2.0,1.0,0.06553935356327312,0.12368719400993186,0.5615910332663426,False,10000.0,1.9713787590816172,0.4835842363803945,0.5277568160978254,-0.012236065261813077,0.012353328818243513,0.005628583745406547,0.4515952034963687,,0.9021609056317608,,,0.04483482382812281,,0.026667564464404058,0.04955740586602201,0.0037080449763657805,0.20598922595929178,0.0079950042348995,,,,,0.00835242691747001,0.019390655868734993,8.340465611968303e-05,0.14539549301294624,0.1640481067183221,-0.006904633695475498,0.016462285785933783,0.01374422657400619,0.23578912475961097,0.6814621126760299,,,,0.019668191789042874,,-0.00515737066030907,0.8927512744277923,0.004214737393143191,3.133869584215003,-0.0012209821819930192,0.4928974354246502,0.0037080449763657805,0.20598922595929178,0.004214737393143191,0.5491661614735049,0.007632499990932118
221,237,6.521245393638492,0.2729053768927014,18.511670443946684,12,8.571445006909375,9.090107386140268,3.0,5.0,2.0,1.5253835652872865,2.3399407960541523,0.405101111281012,3.0,5.0,2.0,2.8039418537263727,1.6199192811705254,0.40644567701782897,3.0,3.0,2.0,0.028862363631930107,0.26694414437334046,0.9761983837341268,False,10000.0,1.9119086763537525,0.4290286810016638,0.6609516412626705,-0.04834188667361385,0.021915110230168126,0.19902331720140554,0.39461161060947764,,0.8113948133265476,,,0.16309299201642055,,0.441261788487194,0.677004137243085,-0.009506598606258153,0.021398212154374322,0.08364234442112639,0.5782147235497314,1.1116296624331063,,,,0.35022556767728114,,0.18687516958006445,0.2155601431810642,-0.07004519693878627,0.0036408683080457185,0.1662189911650514,0.2792396573530876,0.5481681259173173,,,,0.03172375936132114,,-0.009289178717001452,1.6229724318915084,0.053247886604431846,2.0926896654196434,0.013663362508595797,0.3053121964121786,-0.009506598606258153,0.021398212154374322,0.053247886604431846,0.3198116437605909,0.023473128420920676
222,241,5.869359180531861,0.4069482661238176,49.54224203498084,23,13.207093727973469,15.264776029751815,3.0,2.0,1.0,2.8740961967605,0.5343260595927412,0.5889372320202207,3.0,2.0,1.0,0.8942242864927975,65.5491911497428,0.5949082334225718,,,,,1.2070395484665073,1.5342090737407212,False,10000.0,1.9403507079225137,0.22660542884824553,0.35835945436574423,0.17817515334596412,0.002768648867747101,0.15182186066815426,0.19094102466619414,,0.5964211471410081,,,0.45645181633524995,,0.7005255746537746,1.1180735662988512,0.5677959131689614,0.010397170648642607,0.23732063539866144,0.5174193100147584,,0.7572108148504253,,,0.3667642307435577,,0.29155347179686875,0.3081525331805932,-0.02349788457113653,0.009633219199722804,,,,,,,,,-0.039666825373817535,3.1221277549966158,-0.0711545289467946,3.0177453792516284,0.13616134512669972,3.455233312021446,0.5677959131689614,0.010397170648642607,-0.039666825373817535,0.2184324844305039,0.017771289027491793
